"","ID","site_url","author","headline","language","country","global_rank","US_rank","top1_country","top2_country","top3_country","bounce_rate","daily_pageviews_per_visitor","daily_time_on_site","percentage_search_visits","num_sites_linking_in","gender","educational_level","browsing_location","stumble_upon","pinterest","linkedin","fb_total","fb_comments","fb_reactions","fb_shares","type","sentiment","gop_nlp","email_nlp","comei_nlp","reveal_nlp","comment_nlp","soro_nlp","acknowledg_nlp","emf_nlp","rig_nlp","jihad_nlp","femin_nlp","hillary_nlp","neomasculin_nlp","natur_nlp","weight_nlp","gmo_nlp","trump_nlp","brief_nlp","roi_nlp","tax_nlp"
"1567",1567,"nytimes.com","benjamin mueller","woman charged in deadly fire said she was angry over trash, officials said","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1568",1568,"nytimes.com","laurie goodstein","welcoming worshipers with open arms and concealed ones, too","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1569",1569,"nytimes.com","kate taylor","upper west side school zones changed, but not all parents went along","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1570",1570,"nytimes.com","adam goldman","keith schiller, trumpís ex-bodyguard, says he turned down offer of women in moscow","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1571",1571,"nytimes.com","ann carrns","for student borrowers, time to start repaying loans","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1572",1572,"nytimes.com","insider staff","live event: technologyís role in the conversation about sexual assault","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1573",1573,"nytimes.com","jonathan martin","republicans try to block mooreís path as candidate denies sexual misconduct","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1574",1574,"nytimes.com","william k.","manhattan prosecutors subpoena weinstein company records","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1575",1575,"nytimes.com","najim rahim","did airstrikes in afghanistan last week kill civilians? u.s. and u.n. disagree","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1576",1576,"nytimes.com","nicholas confessore","too rich for conflicts? trump appointees may have many, seen and unseen","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1577",1577,"nytimes.com","michael m.","russia warns of crackdown on u.s. media, including cnn","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1578",1578,"nytimes.com","andrea kannapel ","what weíre reading","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1579",1579,"nytimes.com","linda qiu","examining trumpís asia deals that he says are worth billions","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1580",1580,"nytimes.com","frank bruni","jesusí parents and roy mooreís gall","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1581",1581,"nytimes.com","elizabeth williamson","women walked the talk on tuesday","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1582",1582,"nytimes.com","tom buerkle","cyberattack casts a long shadow on equifaxís earnings","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1583",1583,"nytimes.com","david goodman ","as democrats celebrate wins, queens republicans close in on an upset","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1584",1584,"nytimes.com","nicholas kristof","god should sue roy moore","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1585",1585,"nytimes.com","jim tankersley","senate plan could increase taxes on some middle-class workers","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1586",1586,"nytimes.com","nellie bowles","men at work wonder if they overstepped with women, too","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1587",1587,"nytimes.com","joshua barone","ëa really rigorous processí: times reporters describe investigating sexual assault","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1588",1588,"nytimes.com","laurie kilmartin","being a female comic in louis c.k.ís world","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1589",1589,"nytimes.com","jonah engel","alabama republicans defend roy moore: ëit was 40 years agoí","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1590",1590,"nytimes.com","shasta darlington","ëitís a black thingí: offensive quip becomes a rallying cry in brazil","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1591",1591,"nytimes.com","paul sullivan","forming a picture of the new philanthropist","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1592",1592,"nytimes.com","ron lieber","how could a tax change affect you? this is what the senate and house propose","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1593",1593,"nytimes.com","megan specia","duterte, philippine president, boasts he killed someone as a teenager","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1594",1594,"nytimes.com","gretchen morgenson","after 20 years of financial turmoil, a columnistís last shot","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1595",1595,"nytimes.com","rob walker","when a gossipy office clique includes your boss","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1596",1596,"nytimes.com","perry garfinkel","when designing luxury cars is like making jewelry. and friends.","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1597",1597,"nytimes.com","claudia goldin","how to win the battle of the sexes over pay (hint: it isnít simple.)","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1598",1598,"nytimes.com","mark landler","the last time president xi took a question from an american correspondent? 2014, and yup, it was mine","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1599",1599,"nytimes.com","charlie eaton","how elite colleges hide their cash","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1600",1600,"nytimes.com","patrick chappatte","on the paradise papers","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1601",1601,"nytimes.com","david leonhardt","the ëif trueí cowardice","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1602",1602,"nytimes.com","farhad manjoo","farhad and mikeís week in tech: get ready for robot cars","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1603",1603,"nytimes.com","jonathan soble","kobe steel blames plant managers for quality control scandal","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1604",1604,"nytimes.com","anne barnard","case of missing lebanese prime minister stirs middle east tensions","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1605",1605,"nytimes.com","liz robbins","post office fails to deliver on time, and daca applications get rejected","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1606",1606,"nytimes.com","javier c.","trumpís visit to china provides a propaganda bonanza","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1607",1607,"nytimes.com","maggie astor","columbine shocked the nation. now, mass shootings are less surprising.","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1608",1608,"nytimes.com","paul mozur","musical.ly, a chinese app big in the u.s., sells for $1 billion","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1609",1609,"nytimes.com","tammy la","how stephen j. dubner, of ëfreakonomicsí and ëtell me something i donít know,í spends his sundays","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1610",1610,"nytimes.com","paul mozur","linkedin faces setback in china as it runs afoul of new rules","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1611",1611,"nytimes.com","keith bradsher","china eases limits on foreign stakes in financial firms","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1612",1612,"nytimes.com","nikos konstandaras","socrates in the age of trump","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1613",1613,"nytimes.com","timothy egan","the vacuity of the vice president","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1614",1614,"nytimes.com","matti friedman","my forgotten war and their forgotten graves","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1615",1615,"nytimes.com","rossalyn warren","facebook is ignoring anti-abortion fake news","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1616",1616,"nytimes.com","michelle goldberg","revenge of the obama coalition","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1617",1617,"nytimes.com","mark a.","steve bannon, louis c.k., ëmurder on the orient expressí: your friday briefing","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1618",1618,"nytimes.com","aaron e.","a link between alcohol and cancer? itís not nearly as scary as it seems","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1619",1619,"nytimes.com","christopher mele","breaking news of a texas church shooting required accuracy and sympathy","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1620",1620,"nytimes.com","madawi al-rasheed","can the saudi crown prince transform the kingdom?","english","United States",111,32,"United States","Japan","China",0.641,2.14,229,0.25,380902,"female","college","work",18,0,14715,2492946,163635,1975352,353959,"legitimate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
